datetime;lon;lat;C2H2_excess;ws;wd
2015-04-23 10:14:44;2.1136793767;48.984144048999994;0.048275877901892195;1.4;0.7714779
2015-04-23 10:14:45;2.113846831;48.984156088999995;0.02164090737652752;1.4;0.7714779
2015-04-23 10:14:46;2.113964637;48.984164619;0.029534128730887566;1.4;0.7714779
2015-04-23 10:14:47;2.1141470543;48.984177473;0.01393206500084676;1.4;0.7714779
2015-04-23 10:14:48;2.1143381494;48.984190337;0.0010431733321454861;1.4;0.7714779
2015-04-23 10:14:49;2.1144673296;48.984198683;0.022271735158703565;1.4;0.7714779
2015-04-23 10:14:50;2.1146682130000003;48.984211672;0.008503309979540075;1.4;0.7714779
2015-04-23 10:14:51;2.1147959604;48.98422028;0.05759710535621987;1.4;0.7714779
2015-04-23 10:14:52;2.1150260878;48.984236756;0.057614357899950897;1.4;0.7714779
2015-04-23 10:14:53;2.1151665048;48.984247617;0.02119702155795783;1.4;0.7714779
